Q core socket tempC time pkg_watts dram_watts
QQQ 4 0 37 83.22 NA NA 
QQQ 5 0 34 83.22 NA NA 
QQQ 6 0 39 83.22 NA NA 
QQQ 7 0 43 83.22 NA NA 
QQQ 0 1 30 83.22 NA NA 
QQQ 1 1 30 83.22 NA NA 
QQQ 2 1 27 83.22 NA NA 
QQQ 3 1 31 83.22 NA NA 
QQQ 4 1 31 83.22 NA NA 
QQQ 5 1 24 83.22 NA NA 
QQQ 6 1 28 83.22 NA NA 
QQQ 7 1 21 83.22 NA NA 
QQQ 0 0 43 83.32 NA NA 
QQQ 1 0 39 83.32 NA NA 
QQQ 2 0 42 83.32 NA NA 
QQQ 3 0 36 83.32 NA NA 
QQQ 4 0 37 83.32 NA NA 
QQQ 5 0 34 83.32 NA NA 
QQQ 6 0 39 83.32 NA NA 
QQQ 7 0 43 83.32 NA NA 
QQQ 0 1 31 83.32 NA NA 
QQQ 1 1 30 83.32 NA NA 
QQQ 2 1 27 83.32 NA NA 
QQQ 3 1 32 83.32 NA NA 
QQQ 4 1 30 83.32 NA NA 
QQQ 5 1 25 83.32 NA NA 
QQQ 6 1 29 83.32 NA NA 
QQQ 7 1 21 83.33 NA NA 
QQQ 0 0 42 83.43 NA NA 
QQQ 1 0 39 83.43 NA NA 
QQQ 2 0 42 83.43 NA NA 
QQQ 3 0 36 83.43 NA NA 
QQQ 4 0 37 83.43 NA NA 
QQQ 5 0 33 83.43 NA NA 
QQQ 6 0 38 83.43 NA NA 
QQQ 7 0 43 83.43 NA NA 
QQQ 0 1 31 83.43 NA NA 
QQQ 1 1 29 83.43 NA NA 
QQQ 2 1 27 83.43 NA NA 
QQQ 3 1 32 83.43 NA NA 
QQQ 4 1 31 83.43 NA NA 
QQQ 5 1 25 83.43 NA NA 
QQQ 6 1 29 83.43 NA NA 
QQQ 7 1 21 83.43 NA NA 
QQQ 0 0 42 83.53 NA NA 
QQQ 1 0 39 83.53 NA NA 
QQQ 2 0 42 83.53 NA NA 
QQQ 3 0 35 83.53 NA NA 
QQQ 4 0 36 83.53 NA NA 
QQQ 5 0 33 83.53 NA NA 
QQQ 6 0 39 83.53 NA NA 
QQQ 7 0 43 83.53 NA NA 
QQQ 0 1 30 83.53 NA NA 
QQQ 1 1 31 83.53 NA NA 
QQQ 2 1 26 83.53 NA NA 
QQQ 3 1 32 83.53 NA NA 
QQQ 4 1 30 83.53 NA NA 
QQQ 5 1 25 83.53 NA NA 
QQQ 6 1 29 83.53 NA NA 
QQQ 7 1 21 83.53 NA NA 
QQQ 0 0 42 83.63 NA NA 
QQQ 1 0 39 83.63 NA NA 
QQQ 2 0 42 83.63 NA NA 
QQQ 3 0 35 83.63 NA NA 
QQQ 4 0 37 83.63 NA NA 
QQQ 5 0 33 83.63 NA NA 
QQQ 6 0 39 83.63 NA NA 
QQQ 7 0 44 83.63 NA NA 
QQQ 0 1 31 83.63 NA NA 
QQQ 1 1 30 83.63 NA NA 
QQQ 2 1 27 83.63 NA NA 
QQQ 3 1 31 83.63 NA NA 
QQQ 4 1 31 83.63 NA NA 
QQQ 5 1 24 83.63 NA NA 
QQQ 6 1 29 83.63 NA NA 
QQQ 7 1 22 83.63 NA NA 
QQQ 0 0 42 83.73 NA NA 
QQQ 1 0 39 83.73 NA NA 
QQQ 2 0 43 83.73 NA NA 
QQQ 3 0 36 83.73 NA NA 
QQQ 4 0 37 83.73 NA NA 
QQQ 5 0 33 83.73 NA NA 
QQQ 6 0 39 83.73 NA NA 
QQQ 7 0 44 83.73 NA NA 
QQQ 0 1 30 83.73 NA NA 
QQQ 1 1 30 83.73 NA NA 
QQQ 2 1 27 83.73 NA NA 
QQQ 3 1 31 83.73 NA NA 
QQQ 4 1 30 83.73 NA NA 
QQQ 5 1 25 83.73 NA NA 
QQQ 6 1 29 83.73 NA NA 
QQQ 7 1 21 83.73 NA NA 
QQQ 0 0 43 83.83 NA NA 
QQQ 1 0 40 83.83 NA NA 
QQQ 2 0 42 83.83 NA NA 
QQQ 3 0 36 83.83 NA NA 
QQQ 4 0 37 83.83 NA NA 
QQQ 5 0 33 83.83 NA NA 
QQQ 6 0 39 83.83 NA NA 
QQQ 7 0 43 83.83 NA NA 
QQQ 0 1 30 83.83 NA NA 
QQQ 1 1 30 83.83 NA NA 
QQQ 2 1 27 83.83 NA NA 
QQQ 3 1 32 83.83 NA NA 
QQQ 4 1 30 83.83 NA NA 
QQQ 5 1 25 83.83 NA NA 
QQQ 6 1 29 83.83 NA NA 
QQQ 7 1 21 83.83 NA NA 
QQQ 0 0 42 83.93 NA NA 
QQQ 1 0 38 83.93 NA NA 
QQQ 2 0 42 83.93 NA NA 
QQQ 3 0 36 83.93 NA NA 
QQQ 4 0 37 83.93 NA NA 
QQQ 5 0 33 83.93 NA NA 
QQQ 6 0 39 83.93 NA NA 
QQQ 7 0 44 83.93 NA NA 
QQQ 0 1 30 83.93 NA NA 
QQQ 1 1 30 83.93 NA NA 
QQQ 2 1 27 83.93 NA NA 
QQQ 3 1 32 83.93 NA NA 
QQQ 4 1 30 83.93 NA NA 
QQQ 5 1 25 83.93 NA NA 
QQQ 6 1 29 83.93 NA NA 
QQQ 7 1 22 83.93 NA NA 
QQQ 0 0 43 84.03 NA NA 
QQQ 1 0 39 84.03 NA NA 
QQQ 2 0 42 84.03 NA NA 
QQQ 3 0 36 84.03 NA NA 
QQQ 4 0 37 84.03 NA NA 
QQQ 5 0 35 84.03 NA NA 
QQQ 6 0 39 84.03 NA NA 
QQQ 7 0 43 84.03 NA NA 
QQQ 0 1 30 84.03 NA NA 
QQQ 1 1 30 84.03 NA NA 
QQQ 2 1 27 84.03 NA NA 
QQQ 3 1 31 84.03 NA NA 
QQQ 4 1 31 84.03 NA NA 
QQQ 5 1 25 84.03 NA NA 
QQQ 6 1 28 84.03 NA NA 
QQQ 7 1 21 84.03 NA NA 
QQQ 0 0 43 84.13 NA NA 
QQQ 1 0 39 84.13 NA NA 
QQQ 2 0 42 84.13 NA NA 
QQQ 3 0 36 84.13 NA NA 
QQQ 4 0 37 84.13 NA NA 
QQQ 5 0 34 84.13 NA NA 
QQQ 6 0 40 84.13 NA NA 
QQQ 7 0 43 84.13 NA NA 
QQQ 0 1 31 84.13 NA NA 
QQQ 1 1 30 84.13 NA NA 
QQQ 2 1 27 84.13 NA NA 
QQQ 3 1 31 84.13 NA NA 
QQQ 4 1 30 84.13 NA NA 
QQQ 5 1 24 84.13 NA NA 
QQQ 6 1 28 84.13 NA NA 
QQQ 7 1 21 84.13 NA NA 
QQQ 0 0 43 84.23 NA NA 
QQQ 1 0 39 84.23 NA NA 
QQQ 2 0 43 84.23 NA NA 
QQQ 3 0 36 84.23 NA NA 
QQQ 4 0 37 84.23 NA NA 
QQQ 5 0 34 84.23 NA NA 
QQQ 6 0 38 84.23 NA NA 
QQQ 7 0 43 84.23 NA NA 
QQQ 0 1 31 84.23 NA NA 
QQQ 1 1 30 84.23 NA NA 
QQQ 2 1 27 84.23 NA NA 
QQQ 3 1 31 84.23 NA NA 
QQQ 4 1 30 84.23 NA NA 
QQQ 5 1 24 84.23 NA NA 
QQQ 6 1 29 84.23 NA NA 
QQQ 7 1 22 84.23 NA NA 
QQQ 0 0 43 84.33 NA NA 
QQQ 1 0 40 84.33 NA NA 
QQQ 2 0 41 84.33 NA NA 
QQQ 3 0 36 84.33 NA NA 
QQQ 4 0 38 84.33 NA NA 
QQQ 5 0 33 84.33 NA NA 
QQQ 6 0 40 84.33 NA NA 
QQQ 7 0 43 84.33 NA NA 
QQQ 0 1 30 84.33 NA NA 
QQQ 1 1 30 84.33 NA NA 
QQQ 2 1 27 84.33 NA NA 
QQQ 3 1 31 84.33 NA NA 
QQQ 4 1 30 84.33 NA NA 
QQQ 5 1 24 84.33 NA NA 
QQQ 6 1 29 84.33 NA NA 
QQQ 7 1 22 84.33 NA NA 
QQQ 0 0 43 84.43 NA NA 
QQQ 1 0 39 84.43 NA NA 
QQQ 2 0 43 84.43 NA NA 
QQQ 3 0 36 84.43 NA NA 
QQQ 4 0 37 84.43 NA NA 
QQQ 5 0 34 84.43 NA NA 
QQQ 6 0 40 84.43 NA NA 
QQQ 7 0 42 84.43 NA NA 
QQQ 0 1 30 84.43 NA NA 
QQQ 1 1 31 84.43 NA NA 
QQQ 2 1 28 84.43 NA NA 
QQQ 3 1 32 84.43 NA NA 
QQQ 4 1 30 84.43 NA NA 
QQQ 5 1 25 84.43 NA NA 
QQQ 6 1 29 84.43 NA NA 
QQQ 7 1 21 84.43 NA NA 
QQQ 0 0 43 84.53 NA NA 
QQQ 1 0 39 84.53 NA NA 
QQQ 2 0 42 84.53 NA NA 
QQQ 3 0 35 84.53 NA NA 
QQQ 4 0 37 84.53 NA NA 
QQQ 5 0 34 84.53 NA NA 
QQQ 6 0 39 84.53 NA NA 
QQQ 7 0 43 84.53 NA NA 
QQQ 0 1 31 84.53 NA NA 
QQQ 1 1 30 84.53 NA NA 
QQQ 2 1 26 84.53 NA NA 
QQQ 3 1 31 84.53 NA NA 
QQQ 4 1 31 84.53 NA NA 
QQQ 5 1 24 84.53 NA NA 
QQQ 6 1 29 84.53 NA NA 
QQQ 7 1 21 84.53 NA NA 
QQQ 0 0 42 84.63 NA NA 
QQQ 1 0 39 84.63 NA NA 
QQQ 2 0 42 84.63 NA NA 
QQQ 3 0 36 84.63 NA NA 
QQQ 4 0 37 84.63 NA NA 
QQQ 5 0 34 84.63 NA NA 
QQQ 6 0 40 84.63 NA NA 
QQQ 7 0 43 84.63 NA NA 
QQQ 0 1 31 84.63 NA NA 
QQQ 1 1 30 84.63 NA NA 
QQQ 2 1 27 84.63 NA NA 
QQQ 3 1 31 84.63 NA NA 
QQQ 4 1 30 84.63 NA NA 
QQQ 5 1 24 84.63 NA NA 
QQQ 6 1 29 84.63 NA NA 
QQQ 7 1 22 84.63 NA NA 
QQQ 0 0 42 84.73 NA NA 
QQQ 1 0 39 84.73 NA NA 
QQQ 2 0 42 84.73 NA NA 
QQQ 3 0 35 84.74 NA NA 
QQQ 4 0 37 84.74 NA NA 
QQQ 5 0 33 84.74 NA NA 
QQQ 6 0 39 84.74 NA NA 
QQQ 7 0 43 84.74 NA NA 
QQQ 0 1 31 84.74 NA NA 
QQQ 1 1 30 84.74 NA NA 
QQQ 2 1 27 84.74 NA NA 
QQQ 3 1 30 84.74 NA NA 
QQQ 4 1 31 84.74 NA NA 
QQQ 5 1 25 84.74 NA NA 
QQQ 6 1 29 84.74 NA NA 
QQQ 7 1 22 84.74 NA NA 
QQQ 0 0 42 84.84 NA NA 
QQQ 1 0 38 84.84 NA NA 
QQQ 2 0 42 84.84 NA NA 
QQQ 3 0 35 84.84 NA NA 
QQQ 4 0 36 84.84 NA NA 
QQQ 5 0 33 84.84 NA NA 
QQQ 6 0 39 84.84 NA NA 
QQQ 7 0 43 84.84 NA NA 
QQQ 0 1 31 84.84 NA NA 
QQQ 1 1 30 84.84 NA NA 
QQQ 2 1 27 84.84 NA NA 
QQQ 3 1 31 84.84 NA NA 
QQQ 4 1 31 84.84 NA NA 
QQQ 5 1 24 84.84 NA NA 
QQQ 6 1 29 84.84 NA NA 
QQQ 7 1 22 84.84 NA NA 
QQQ 0 0 42 84.94 NA NA 
QQQ 1 0 39 84.94 NA NA 
QQQ 2 0 43 84.94 NA NA 
QQQ 3 0 36 84.94 NA NA 
QQQ 4 0 37 84.94 NA NA 
QQQ 5 0 34 84.94 NA NA 
QQQ 6 0 39 84.94 NA NA 
QQQ 7 0 43 84.94 NA NA 
QQQ 0 1 30 84.94 NA NA 
QQQ 1 1 30 84.94 NA NA 
QQQ 2 1 27 84.94 NA NA 
QQQ 3 1 32 84.94 NA NA 
QQQ 4 1 30 84.94 NA NA 
QQQ 5 1 25 84.94 NA NA 
QQQ 6 1 29 84.94 NA NA 
QQQ 7 1 21 84.94 NA NA 
QQQ 0 0 42 85.04 NA NA 
QQQ 1 0 39 85.04 NA NA 
QQQ 2 0 42 85.04 NA NA 
QQQ 3 0 36 85.04 NA NA 
QQQ 4 0 37 85.04 NA NA 
QQQ 5 0 34 85.04 NA NA 
QQQ 6 0 39 85.04 NA NA 
QQQ 7 0 43 85.04 NA NA 
QQQ 0 1 30 85.04 NA NA 
QQQ 1 1 30 85.04 NA NA 
QQQ 2 1 26 85.04 NA NA 
QQQ 3 1 31 85.04 NA NA 
QQQ 4 1 30 85.04 NA NA 
QQQ 5 1 24 85.04 NA NA 
QQQ 6 1 29 85.04 NA NA 
QQQ 7 1 22 85.04 NA NA 
QQQ 0 0 42 85.14 NA NA 
QQQ 1 0 39 85.14 NA NA 
QQQ 2 0 43 85.14 NA NA 
QQQ 3 0 36 85.14 NA NA 
QQQ 4 0 37 85.14 NA NA 
QQQ 5 0 35 85.14 NA NA 
QQQ 6 0 40 85.14 NA NA 
QQQ 7 0 43 85.14 NA NA 
QQQ 0 1 30 85.14 NA NA 
QQQ 1 1 30 85.14 NA NA 
QQQ 2 1 27 85.14 NA NA 
QQQ 3 1 31 85.14 NA NA 
QQQ 4 1 30 85.14 NA NA 
QQQ 5 1 24 85.14 NA NA 
QQQ 6 1 29 85.14 NA NA 
QQQ 7 1 23 85.14 NA NA 
QQQ 0 0 42 85.24 NA NA 
QQQ 1 0 39 85.24 NA NA 
QQQ 2 0 43 85.24 NA NA 
QQQ 3 0 36 85.24 NA NA 
QQQ 4 0 37 85.24 NA NA 
QQQ 5 0 34 85.24 NA NA 
QQQ 6 0 39 85.24 NA NA 
QQQ 7 0 43 85.24 NA NA 
QQQ 0 1 30 85.24 NA NA 
QQQ 1 1 30 85.24 NA NA 
QQQ 2 1 27 85.24 NA NA 
QQQ 3 1 31 85.24 NA NA 
QQQ 4 1 31 85.24 NA NA 
QQQ 5 1 25 85.24 NA NA 
QQQ 6 1 29 85.24 NA NA 
QQQ 7 1 22 85.24 NA NA 
QQQ 0 0 43 85.34 NA NA 
QQQ 1 0 39 85.34 NA NA 
QQQ 2 0 43 85.34 NA NA 
QQQ 3 0 36 85.34 NA NA 
QQQ 4 0 37 85.34 NA NA 
QQQ 5 0 33 85.34 NA NA 
QQQ 6 0 40 85.34 NA NA 
QQQ 7 0 43 85.34 NA NA 
QQQ 0 1 30 85.34 NA NA 
QQQ 1 1 30 85.34 NA NA 
QQQ 2 1 27 85.34 NA NA 
QQQ 3 1 31 85.34 NA NA 
QQQ 4 1 31 85.34 NA NA 
QQQ 5 1 24 85.34 NA NA 
QQQ 6 1 28 85.34 NA NA 
QQQ 7 1 22 85.34 NA NA 
QQQ 0 0 43 85.44 NA NA 
QQQ 1 0 38 85.44 NA NA 
QQQ 2 0 42 85.44 NA NA 
QQQ 3 0 36 85.44 NA NA 
QQQ 4 0 37 85.44 NA NA 
QQQ 5 0 33 85.44 NA NA 
QQQ 6 0 39 85.44 NA NA 
QQQ 7 0 44 85.44 NA NA 
QQQ 0 1 30 85.44 NA NA 
QQQ 1 1 29 85.44 NA NA 
QQQ 2 1 27 85.44 NA NA 
QQQ 3 1 31 85.44 NA NA 
QQQ 4 1 30 85.44 NA NA 
QQQ 5 1 24 85.44 NA NA 
QQQ 6 1 28 85.44 NA NA 
QQQ 7 1 22 85.44 NA NA 
QQQ 0 0 42 85.54 NA NA 
QQQ 1 0 39 85.54 NA NA 
QQQ 2 0 43 85.54 NA NA 
QQQ 3 0 35 85.54 NA NA 
QQQ 4 0 37 85.54 NA NA 
QQQ 5 0 33 85.54 NA NA 
QQQ 6 0 39 85.54 NA NA 
QQQ 7 0 44 85.54 NA NA 
QQQ 0 1 31 85.54 NA NA 
QQQ 1 1 31 85.54 NA NA 
QQQ 2 1 28 85.54 NA NA 
QQQ 3 1 33 85.54 NA NA 
QQQ 4 1 30 85.54 NA NA 
QQQ 5 1 25 85.54 NA NA 
QQQ 6 1 29 85.54 NA NA 
QQQ 7 1 22 85.54 NA NA 
QQQ 0 0 42 85.64 NA NA 
QQQ 1 0 39 85.64 NA NA 
QQQ 2 0 42 85.64 NA NA 
QQQ 3 0 36 85.64 NA NA 
QQQ 4 0 37 85.64 NA NA 
QQQ 5 0 33 85.64 NA NA 
QQQ 6 0 39 85.64 NA NA 
QQQ 7 0 43 85.64 NA NA 
QQQ 0 1 30 85.64 NA NA 
QQQ 1 1 30 85.64 NA NA 
QQQ 2 1 27 85.64 NA NA 
QQQ 3 1 32 85.64 NA NA 
QQQ 4 1 30 85.64 NA NA 
QQQ 5 1 24 85.64 NA NA 
QQQ 6 1 29 85.64 NA NA 
QQQ 7 1 21 85.64 NA NA 
QQQ 0 0 43 85.74 NA NA 
QQQ 1 0 40 85.74 NA NA 
QQQ 2 0 42 85.74 NA NA 
QQQ 3 0 36 85.74 NA NA 
QQQ 4 0 36 85.74 NA NA 
QQQ 5 0 34 85.74 NA NA 
QQQ 6 0 39 85.74 NA NA 
QQQ 7 0 43 85.74 NA NA 
QQQ 0 1 30 85.74 NA NA 
QQQ 1 1 30 85.74 NA NA 
QQQ 2 1 28 85.74 NA NA 
QQQ 3 1 31 85.74 NA NA 
QQQ 4 1 30 85.74 NA NA 
QQQ 5 1 24 85.74 NA NA 
QQQ 6 1 27 85.74 NA NA 
QQQ 7 1 21 85.74 NA NA 
QQQ 0 0 42 85.84 NA NA 
QQQ 1 0 40 85.84 NA NA 
QQQ 2 0 43 85.84 NA NA 
QQQ 3 0 35 85.84 NA NA 
QQQ 4 0 37 85.84 NA NA 
QQQ 5 0 34 85.84 NA NA 
QQQ 6 0 39 85.84 NA NA 
QQQ 7 0 43 85.84 NA NA 
QQQ 0 1 30 85.84 NA NA 
QQQ 1 1 30 85.84 NA NA 
QQQ 2 1 28 85.84 NA NA 
QQQ 3 1 32 85.84 NA NA 
QQQ 4 1 30 85.84 NA NA 
QQQ 5 1 24 85.84 NA NA 
QQQ 6 1 29 85.84 NA NA 
QQQ 7 1 22 85.84 NA NA 
QQQ 0 0 43 85.94 NA NA 
QQQ 1 0 39 85.94 NA NA 
QQQ 2 0 43 85.94 NA NA 
QQQ 3 0 35 85.94 NA NA 
QQQ 4 0 37 85.94 NA NA 
QQQ 5 0 34 85.94 NA NA 
QQQ 6 0 39 85.94 NA NA 
QQQ 7 0 43 85.94 NA NA 
QQQ 0 1 30 85.94 NA NA 
QQQ 1 1 30 85.94 NA NA 
QQQ 2 1 27 85.94 NA NA 
QQQ 3 1 31 85.94 NA NA 
QQQ 4 1 30 85.94 NA NA 
QQQ 5 1 25 85.94 NA NA 
QQQ 6 1 28 85.94 NA NA 
QQQ 7 1 21 85.94 NA NA 
QQQ 0 0 43 86.04 NA NA 
QQQ 1 0 38 86.04 NA NA 
QQQ 2 0 43 86.04 NA NA 
QQQ 3 0 35 86.04 NA NA 
QQQ 4 0 37 86.04 NA NA 
QQQ 5 0 33 86.04 NA NA 
QQQ 6 0 39 86.04 NA NA 
QQQ 7 0 43 86.04 NA NA 
QQQ 0 1 30 86.04 NA NA 
QQQ 1 1 30 86.04 NA NA 
QQQ 2 1 27 86.04 NA NA 
QQQ 3 1 31 86.05 NA NA 
QQQ 4 1 30 86.05 NA NA 
QQQ 5 1 25 86.05 NA NA 
QQQ 6 1 29 86.05 NA NA 
QQQ 7 1 22 86.05 NA NA 
QQQ 0 0 43 86.15 NA NA 
QQQ 1 0 39 86.15 NA NA 
QQQ 2 0 42 86.15 NA NA 
QQQ 3 0 36 86.15 NA NA 
QQQ 4 0 37 86.15 NA NA 
QQQ 5 0 33 86.15 NA NA 
QQQ 6 0 39 86.15 NA NA 
QQQ 7 0 43 86.15 NA NA 
QQQ 0 1 30 86.15 NA NA 
QQQ 1 1 29 86.15 NA NA 
QQQ 2 1 28 86.15 NA NA 
QQQ 3 1 32 86.15 NA NA 
QQQ 4 1 30 86.15 NA NA 
QQQ 5 1 24 86.15 NA NA 
QQQ 6 1 28 86.15 NA NA 
QQQ 7 1 22 86.15 NA NA 
QQQ 0 0 42 86.25 NA NA 
QQQ 1 0 39 86.25 NA NA 
QQQ 2 0 43 86.25 NA NA 
QQQ 3 0 36 86.25 NA NA 
QQQ 4 0 37 86.25 NA NA 
QQQ 5 0 33 86.25 NA NA 
QQQ 6 0 39 86.25 NA NA 
QQQ 7 0 43 86.25 NA NA 
QQQ 0 1 30 86.25 NA NA 
QQQ 1 1 31 86.25 NA NA 
QQQ 2 1 27 86.25 NA NA 
QQQ 3 1 33 86.25 NA NA 
QQQ 4 1 30 86.25 NA NA 
QQQ 5 1 25 86.25 NA NA 
QQQ 6 1 29 86.25 NA NA 
QQQ 7 1 23 86.25 NA NA 
QQQ 0 0 43 86.35 NA NA 
QQQ 1 0 39 86.35 NA NA 
QQQ 2 0 42 86.35 NA NA 
QQQ 3 0 36 86.35 NA NA 
QQQ 4 0 37 86.35 NA NA 
QQQ 5 0 33 86.35 NA NA 
QQQ 6 0 40 86.35 NA NA 
QQQ 7 0 43 86.35 NA NA 
QQQ 0 1 30 86.35 NA NA 
QQQ 1 1 30 86.35 NA NA 
QQQ 2 1 27 86.35 NA NA 
QQQ 3 1 32 86.35 NA NA 
QQQ 4 1 31 86.35 NA NA 
QQQ 5 1 24 86.35 NA NA 
QQQ 6 1 29 86.35 NA NA 
QQQ 7 1 22 86.35 NA NA 
QQQ 0 0 43 86.45 NA NA 
QQQ 1 0 39 86.45 NA NA 
QQQ 2 0 42 86.45 NA NA 
QQQ 3 0 36 86.45 NA NA 
QQQ 4 0 36 86.45 NA NA 
QQQ 5 0 34 86.45 NA NA 
QQQ 6 0 39 86.45 NA NA 
QQQ 7 0 43 86.45 NA NA 
QQQ 0 1 31 86.45 NA NA 
QQQ 1 1 30 86.45 NA NA 
QQQ 2 1 27 86.45 NA NA 
QQQ 3 1 32 86.45 NA NA 
QQQ 4 1 30 86.45 NA NA 
QQQ 5 1 25 86.45 NA NA 
QQQ 6 1 29 86.45 NA NA 
QQQ 7 1 22 86.45 NA NA 
QQQ 0 0 42 86.55 NA NA 
QQQ 1 0 39 86.55 NA NA 
QQQ 2 0 43 86.55 NA NA 
QQQ 3 0 36 86.55 NA NA 
QQQ 4 0 37 86.55 NA NA 
QQQ 5 0 34 86.55 NA NA 
QQQ 6 0 39 86.55 NA NA 
QQQ 7 0 43 86.55 NA NA 
QQQ 0 1 30 86.55 NA NA 
QQQ 1 1 29 86.55 NA NA 
QQQ 2 1 27 86.55 NA NA 
QQQ 3 1 33 86.55 NA NA 
QQQ 4 1 30 86.55 NA NA 
QQQ 5 1 25 86.55 NA NA 
QQQ 6 1 28 86.55 NA NA 
QQQ 7 1 22 86.55 NA NA 
QQQ 0 0 42 86.65 NA NA 
QQQ 1 0 39 86.65 NA NA 
QQQ 2 0 43 86.65 NA NA 
QQQ 3 0 36 86.65 NA NA 
QQQ 4 0 37 86.65 NA NA 
QQQ 5 0 33 86.65 NA NA 
QQQ 6 0 39 86.65 NA NA 
QQQ 7 0 43 86.65 NA NA 
QQQ 0 1 31 86.65 NA NA 
QQQ 1 1 29 86.65 NA NA 
QQQ 2 1 27 86.65 NA NA 
QQQ 3 1 31 86.65 NA NA 
QQQ 4 1 30 86.65 NA NA 
QQQ 5 1 24 86.65 NA NA 
QQQ 6 1 28 86.65 NA NA 
QQQ 7 1 22 86.65 NA NA 
QQQ 0 0 42 86.75 NA NA 
QQQ 1 0 39 86.75 NA NA 
QQQ 2 0 43 86.75 NA NA 
QQQ 3 0 36 86.75 NA NA 
QQQ 4 0 36 86.75 NA NA 
QQQ 5 0 34 86.75 NA NA 
QQQ 6 0 39 86.75 NA NA 
QQQ 7 0 44 86.75 NA NA 
QQQ 0 1 30 86.75 NA NA 
QQQ 1 1 29 86.75 NA NA 
QQQ 2 1 27 86.75 NA NA 
QQQ 3 1 32 86.75 NA NA 
QQQ 4 1 30 86.75 NA NA 
QQQ 5 1 24 86.75 NA NA 
QQQ 6 1 27 86.75 NA NA 
QQQ 7 1 22 86.75 NA NA 
QQQ 0 0 43 86.85 NA NA 
QQQ 1 0 39 86.85 NA NA 
QQQ 2 0 43 86.85 NA NA 
QQQ 3 0 36 86.85 NA NA 
QQQ 4 0 37 86.85 NA NA 
QQQ 5 0 33 86.85 NA NA 
QQQ 6 0 39 86.85 NA NA 
QQQ 7 0 43 86.85 NA NA 
QQQ 0 1 31 86.85 NA NA 
QQQ 1 1 30 86.85 NA NA 
QQQ 2 1 27 86.85 NA NA 
QQQ 3 1 31 86.85 NA NA 
QQQ 4 1 31 86.85 NA NA 
QQQ 5 1 24 86.85 NA NA 
QQQ 6 1 29 86.85 NA NA 
QQQ 7 1 23 86.85 NA NA 
QQQ 0 0 43 86.95 NA NA 
QQQ 1 0 39 86.95 NA NA 
QQQ 2 0 42 86.95 NA NA 
QQQ 3 0 36 86.95 NA NA 
QQQ 4 0 37 86.95 NA NA 
QQQ 5 0 33 86.95 NA NA 
QQQ 6 0 39 86.95 NA NA 
QQQ 7 0 42 86.95 NA NA 
QQQ 0 1 30 86.95 NA NA 
QQQ 1 1 30 86.95 NA NA 
QQQ 2 1 28 86.95 NA NA 
QQQ 3 1 32 86.95 NA NA 
QQQ 4 1 30 86.95 NA NA 
QQQ 5 1 24 86.95 NA NA 
QQQ 6 1 28 86.95 NA NA 
QQQ 7 1 22 86.95 NA NA 
QQQ 0 0 42 87.05 NA NA 
QQQ 1 0 38 87.05 NA NA 
QQQ 2 0 42 87.05 NA NA 
QQQ 3 0 36 87.05 NA NA 
QQQ 4 0 37 87.05 NA NA 
QQQ 5 0 34 87.05 NA NA 
QQQ 6 0 39 87.05 NA NA 
QQQ 7 0 43 87.05 NA NA 
QQQ 0 1 30 87.05 NA NA 
QQQ 1 1 29 87.05 NA NA 
QQQ 2 1 27 87.05 NA NA 
QQQ 3 1 32 87.05 NA NA 
QQQ 4 1 30 87.05 NA NA 
QQQ 5 1 24 87.05 NA NA 
QQQ 6 1 29 87.05 NA NA 
QQQ 7 1 22 87.05 NA NA 
QQQ 0 0 43 87.15 NA NA 
QQQ 1 0 39 87.15 NA NA 
QQQ 2 0 43 87.15 NA NA 
QQQ 3 0 36 87.15 NA NA 
QQQ 4 0 37 87.15 NA NA 
QQQ 5 0 32 87.15 NA NA 
QQQ 6 0 39 87.15 NA NA 
QQQ 7 0 43 87.15 NA NA 
QQQ 0 1 30 87.15 NA NA 
QQQ 1 1 29 87.15 NA NA 
QQQ 2 1 27 87.15 NA NA 
QQQ 3 1 32 87.15 NA NA 
QQQ 4 1 30 87.15 NA NA 
QQQ 5 1 24 87.15 NA NA 
QQQ 6 1 28 87.15 NA NA 
QQQ 7 1 22 87.15 NA NA 
QQQ 0 0 43 87.25 NA NA 
QQQ 1 0 39 87.25 NA NA 
QQQ 2 0 42 87.25 NA NA 
QQQ 3 0 36 87.25 NA NA 
QQQ 4 0 37 87.25 NA NA 
QQQ 5 0 34 87.25 NA NA 
QQQ 6 0 40 87.25 NA NA 
QQQ 7 0 42 87.25 NA NA 
QQQ 0 1 30 87.25 NA NA 
QQQ 1 1 30 87.25 NA NA 
QQQ 2 1 28 87.25 NA NA 
QQQ 3 1 32 87.25 NA NA 
QQQ 4 1 31 87.25 NA NA 
QQQ 5 1 24 87.25 NA NA 
QQQ 6 1 28 87.25 NA NA 
QQQ 7 1 21 87.25 NA NA 
QQQ 0 0 42 87.35 NA NA 
QQQ 1 0 39 87.35 NA NA 
QQQ 2 0 42 87.35 NA NA 
QQQ 3 0 36 87.35 NA NA 
QQQ 4 0 37 87.35 NA NA 
QQQ 5 0 33 87.35 NA NA 
QQQ 6 0 39 87.35 NA NA 
QQQ 7 0 44 87.35 NA NA 
QQQ 0 1 31 87.35 NA NA 
QQQ 1 1 29 87.35 NA NA 
QQQ 2 1 27 87.36 NA NA 
QQQ 3 1 31 87.36 NA NA 
QQQ 4 1 30 87.36 NA NA 
